author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Paix A.,Johns Hopkins University School of Medicine,Baltimore,United States,2017-12-12,Precision genome editing using synthesis-dependent repair of Cas9-induced DNA breaks,39.2908816,-76.610759,1
Marom Z.,Ben-Gurion University of the Negev,Beer-Sheva,Israel,2017-12-12,Stomatal opening: The role of cell-wall mechanical anisotropy and its analytical relations to the bio-composite characteristics,31.2457442,34.7925181,0
Espin J.,University of Florida,Gainesville,United States,2017-12-12,A persistent lack of international representation on editorial boards in environmental biology,29.6519684,-82.3249846,1
Talanquer V.,Department of Chemistry and Biochemistry,Tucson,United States,2017-12-12,Reforming a Large Foundational Course: Successes and Challenges,32.2228765,-110.974847,1
Stowe R.L.,Michigan State University,East Lansing,United States,2017-12-12,"Practicing What We Preach: Assessing ""Critical Thinking"" in Organic Chemistry",42.7320307,-84.4721678,1
Wang B.,Northwestern University,Evanston,United States,2017-12-12,The Dipole Moment Inversion Effects in Self-Assembled Nanodielectrics for Organic Transistors,42.0470043,-87.6846053,1
Bischoff F.,Technische Universität München,Munich,Germany,2017-12-12,Nanoscale Phase Engineering of Niobium Diselenide,48.1371079,11.5753822,0
Wang L.,College of Engineering and Computing,Rolla,United States,2017-12-12,Molecular Engineering Mechanically Programmable Hydrogels with Orthogonal Functionalization,37.9509324,-91.7708076,1
Chowdhury A.,National Cancer Institute (NCI),Rockville,United States,2017-12-12,"Tissue Inhibitor of Metalloprotease-2 (TIMP-2): Bioprocess Development, Physicochemical, Biochemical, and Biological Characterization of Highly Expressed Recombinant Protein",39.0817985,-77.1516844,1
Gotthard G.,European Synchrotron Radiation Facility,Grenoble,France,2017-12-12,Chromophore Isomer Stabilization Is Critical to the Efficient Fluorescence of Cyan Fluorescent Proteins,45.1875602,5.7357819,0
Yuan Q.,Hefei National Laboratory for Physical Sciences at the Microscale,Hefei,China,2017-12-12,Facet-Dependent Selective Adsorption of Mn-Doped α-Fe<inf>2</inf>O<inf>3</inf> Nanocrystals toward Heavy-Metal Ions,31.8665676,117.281428,2
Yuan Q.,"Institute of Solid State Physics, Chinese Academy of Sciences",Hefei,China,2017-12-12,Facet-Dependent Selective Adsorption of Mn-Doped α-Fe<inf>2</inf>O<inf>3</inf> Nanocrystals toward Heavy-Metal Ions,31.8665676,117.281428,2
Mastan E.,Fudan University,Shanghai,China,2017-12-12,Continuous Production of Multiblock Copolymers in a Loop Reactor: When Living Polymerization Meets Flow Chemistry,31.2312707,121.4700152,2
Sun S.B.,Beijing Institute of Technology,Beijing,China,2017-12-12,A data-driven response virtual sensor technique with partial vibration measurements using convolutional neural network,40.190632,116.412144,2
Liu J.,U.S. Naval Research Laboratory,"Washington, D.C.",United States,2017-12-12,"Selection, characterization, and thermal stabilization of llama single domain antibodies towards Ebola virus glycoprotein",38.8950368,-77.0365427,1
Henry K.A.,National Research Council Canada,Ottawa,Canada,2017-12-12,Stability-diversity tradeoffs impose fundamental constraints on selection of synthetic human V<inf>H</inf>/V<inf>L</inf> single-domain antibodies from in vitro display libraries,45.4208777,-75.6901106,1
Park A.R.,"ForBioKorea Co., Ltd.",Seoul,South Korea,2017-12-12,Rational modification of substrate binding site by structure-based engineering of a cellobiose 2-epimerase in Caldicellulosiruptor saccharolyticus,37.5666791,126.9782914,2
Chmielewski M.,Universität zu Köln,Koln,Germany,2017-12-12,CAR T Cells Releasing IL-18 Convert to T-Bet<sup>high</sup> FoxO1<sup>low</sup> Effectors that Exhibit Augmented Activity against Advanced Solid Tumors,50.938361,6.959974,0
Chmielewski M.,Uniklinik Köln,Koln,Germany,2017-12-12,CAR T Cells Releasing IL-18 Convert to T-Bet<sup>high</sup> FoxO1<sup>low</sup> Effectors that Exhibit Augmented Activity against Advanced Solid Tumors,50.938361,6.959974,0
Becker C.,Universität Wien,Vienna,Austria,2017-12-12,Finding the best ligase,48.2083537,16.3725042,0
Deptuch T.,"Wielkopolska Center of Oncology, Poznan",Poznan,Poland,2017-12-12,Silk materials functionalized via Genetic engineering for biomedical applications,52.4082663,16.9335199,0
Deptuch T.,Poznan University of Medical Sciences,Poznan,Poland,2017-12-12,Silk materials functionalized via Genetic engineering for biomedical applications,52.4082663,16.9335199,0
Sekiya T.,The University of Tokyo,Tokyo,Japan,2017-12-12,A web-based curriculum engineering tool for investigating syllabi in topic space of standard computer science curricula,35.6768601,139.7638947,2
Schäfer F.M.,Boston Children's Hospital,Boston,United States,2017-12-12,Mode of Surgical Injury Influences the Source of Urothelial Progenitors during Bladder Defect Repair,42.3554334,-71.060511,1
Schäfer F.M.,Harvard Medical School,Boston,United States,2017-12-12,Mode of Surgical Injury Influences the Source of Urothelial Progenitors during Bladder Defect Repair,42.3554334,-71.060511,1
Muntha S.T.,Quaid-i-Azam University,Islamabad,Pakistan,2017-12-12,"A Review Featuring Fabrication, Properties, and Application of Polymeric Mixed Matrix Membrane Reinforced with Different Fillers",33.6938118,73.0651511,3
Zhang M.,Jilin University,Changchun,China,2017-12-12,RhBMP-2-loaded Poly(lactic-co-glycolic acid) microspheres fabricated by coaxial electrospraying for protein delivery,43.8844201,125.3180998,2
Zou F.,Shandong University,Jinan,China,2017-12-12,Mechanical enhancement and in vitro biocompatibility of nanofibrous collagen-chitosan scaffolds for tissue engineering,36.6519754,117.1138479,2
Zhao Y.,Nantong University,Nantong,China,2017-12-12,A new electrospun graphene-silk fibroin composite scaffolds for guiding Schwann cells,31.9827896,120.8904588,2
Zhao Y.,Jiangnan University,Wuxi,China,2017-12-12,A new electrospun graphene-silk fibroin composite scaffolds for guiding Schwann cells,31.5776626,120.2952752,2
Koltzenburg S.,BASF SE,Ludwigshafen,Germany,2017-12-11,Polymer chemistry,49.4704113,8.4381568,0
Nasirifard P.,Technische Universität München,Munich,Germany,2017-12-11,Demo: A serverless topic-based and content-based pub/sub broker,48.1371079,11.5753822,0
Saravanakumar M.V.,Sudharsan College of Arts &amp; Science,Pudukkottai,India,2017-12-11,BIGDATA: Harnessing insights to healthier analytics - A survey,10.2903072,78.81736165831396,3
Raja M.A.,Sathyabama Institute of Science and Technology,Chennai,India,2017-12-11,Design and implementation of security system for smart home,13.0836939,80.270186,3
Yang T.,TCIEM,Austin,United States,2017-12-11,Application of cloud computing in biomedicine big data analysis cloud computing in big data,30.2711286,-97.7436995,1
Annapoorani V.,Paavai Engineering College,Pachal,India,2017-12-11,Indexing the enormous legal documents to the aid of tech-savvy lawyers,11.4063265,78.1686442,3
Wei K.,University of Science and Technology Beijing,Beijing,China,2017-12-11,Recrystallization Mechanisms in Hot Working Processes of a Nickel-Based Alloy for Ultra-Supercritical Power Plant Application,40.190632,116.412144,2
Markopoulos P.P.,Kate Gleason College of Engineering,Rochester,United States,2017-12-11,Outlier-resistant data processing with L1-norm principal component analysis,43.157285,-77.615214,1
Loeffler M.,Universität Hohenheim,Stuttgart,Germany,2017-12-11,Processing of biobased resources,48.7784485,9.1800132,0
Zörb C.,Universität Hohenheim,Stuttgart,Germany,2017-12-11,Biobased resources and value chains,48.7784485,9.1800132,0
Schermann G.,Universität Zürich,Zurich,Switzerland,2017-12-11,Continuous experimentation for software developers,47.3744489,8.5410422,0
Beni E.H.,KU Leuven,Leuven,Belgium,2017-12-11,Adaptive and reflective middleware for the cloudification of simulation &amp; optimization workflows,50.879202,4.7011675,0
Hartsell C.,Vanderbilt University School of Engineering,Nashville,United States,2017-12-11,Timing analysis of a middleware-based system,36.1622767,-86.7742984,1
Gharakheili H.,UNSW Sydney,Sydney,Australia,2017-12-11,Cloud assisted home networks,-33.8698439,151.2082848,5
Lazaris A.,USC Viterbi School of Engineering,Los Angeles,United States,2017-12-11,DeepFlow: A deep learning framework for software-defined measurement,34.0536909,-118.242766,1
Nishimura T.,Kyoto University,Kyoto,Japan,2017-12-11,Self-Assembled Polypeptide Nanogels with Enzymatically Transformable Surface as a Small Interfering RNA Delivery Platform,35.021041,135.7556075,2
Goonoo N.,University of Mauritius,Reduit,Mauritius,2017-12-11,Enhanced Differentiation of Human Preosteoblasts on Electrospun Blend Fiber Mats of Polydioxanone and Anionic Sulfated Polysaccharides,-20.2322184,57.4981579,-1
Goonoo N.,Universität Siegen,Siegen,Germany,2017-12-11,Enhanced Differentiation of Human Preosteoblasts on Electrospun Blend Fiber Mats of Polydioxanone and Anionic Sulfated Polysaccharides,50.8751175,8.0256131,0
Kishan A.P.,Texas A&amp;M University,College Station,United States,2017-12-11,Synthesis and Characterization of Plug-and-Play Polyurethane Urea Elastomers as Biodegradable Matrixes for Tissue Engineering Applications,30.6183939,-96.3455991,1
Luiz G.,Universidade Estadual de Campinas,Campinas,Brazil,2017-12-11,Efficient anchor loss suppression in coupled near-field optomechanical resonators,-22.9056391,-47.059564,8
Yahata S.,Hokkaido University,Sapporo,Japan,2017-12-11,Effects of Three-Dimensional Culture of Mouse Calvaria-Derived Osteoblastic Cells in a Collagen Gel with a Multichannel Structure on the Morphogenesis Behaviors of Engineered Bone Tissues,43.061936,141.3542924,2
Zhao H.,State Key Laboratory of Fluid Power and Mechatronic Systems,Hangzhou,China,2017-12-11,Printing@Clinic: From Medical Models to Organ Implants,30.2489634,120.2052342,2
Zhao H.,"School of Mechanical Engineering, Zhejiang University",Hangzhou,China,2017-12-11,Printing@Clinic: From Medical Models to Organ Implants,30.2489634,120.2052342,2
Williams E.G.L.,Commonwealth Scientific and Industrial Research Organisation,Canberra,Australia,2017-12-11,"Glycosylated Reversible Addition-Fragmentation Chain Transfer Polymers with Varying Polyethylene Glycol Linkers Produce Different Short Interfering RNA Uptake, Gene Silencing, and Toxicity Profiles",-35.2975906,149.1012676,5
Kim E.,A. James Clark School of Engineering,College Park,United States,2017-12-11,Spectroelectrochemical Reverse Engineering DemonstratesThat Melanin's Redox and Radical Scavenging Activities Are Linked,38.980666,-76.9369189,1
Kim E.,"University of Maryland, College Park",College Park,United States,2017-12-11,Spectroelectrochemical Reverse Engineering DemonstratesThat Melanin's Redox and Radical Scavenging Activities Are Linked,38.980666,-76.9369189,1
Woodard L.N.,Texas A&amp;M University,College Station,United States,2017-12-11,"Porous Poly(ϵ-caprolactone)-Poly(l-lactic acid) Semi-Interpenetrating Networks as Superior, Defect-Specific Scaffolds with Potential for Cranial Bone Defect Repair",30.6183939,-96.3455991,1
De Oliveira F.C.S.,Royal College of Surgeons in Ireland,Dublin,Ireland,2017-12-11,Direct UV-Triggered Thiol-ene Cross-Linking of Electrospun Polyester Fibers from Unsaturated Poly(macrolactone)s and Their Drug Loading by Solvent Swelling,53.3493795,-6.2605593,0
Yao D.,Beihang University,Beijing,China,2017-12-11,Regulating Coupling Efficiency of REDV by Controlling Silk Fibroin Structure for Vascularization,40.190632,116.412144,2
Libonati F.,MIT School of Engineering,Cambridge,United States,2017-12-11,Computational Framework to Predict Failure and Performance of Bone-Inspired Materials,42.3656347,-71.1040018,1
Parlane N.A.,AgResearch Grasslands,Palmerston North,New Zealand,2017-12-11,Self-Assembled Protein-Coated Polyhydroxyalkanoate Beads: Properties and Biomedical Applications,-40.356317,175.6112388,23
Tao Q.,Ludong University,Yantai,China,2017-12-11,Stabilization of Multimeric Enzymes against Heat Inactivation by Chitosan-graft-poly(N-isopropylacrylamide) in Confined Spaces,37.461928,121.4425255,2
Yu J.,College of Engineering and Polymer Science,Akron,United States,2017-12-11,Three-Dimensional Printing of Nano Hydroxyapatite/Poly(ester urea) Composite Scaffolds with Enhanced Bioactivity,41.083064,-81.518485,1
Insomphun C.,RIKEN Center for Sustainable Resource Science,Yokohama,Japan,2017-12-11,Influence of Hydroxyl Groups on the Cell Viability of Polyhydroxyalkanoate (PHA) Scaffolds for Tissue Engineering,35.4503381,139.6343802,2
Li J.,Department of Biological and Agricultural Engineering,College Station,United States,2017-12-11,Einstein-Podolsky-Rosen steering and Bell nonlocality of two macroscopic mechanical oscillators in optomechanical systems,30.6183939,-96.3455991,1
Li J.,"Department of Physics, Zhejiang University",Hangzhou,China,2017-12-11,Einstein-Podolsky-Rosen steering and Bell nonlocality of two macroscopic mechanical oscillators in optomechanical systems,30.2489634,120.2052342,2
Patel D.K.,Indian Institute of Technology (BHU) Varanasi,Varanasi,India,2017-12-11,Functionalized Graphene Tagged Polyurethanes for Corrosion Inhibitor and Sustained Drug Delivery,25.3356491,83.0076292,3
Cheong H.Y.,Occidental College,Los Angeles,United States,2017-12-11,Heparin Binding to an Engineered Virus-like Nanoparticle Antagonist,34.0536909,-118.242766,1
Matsumoto K.,Japan Science and Technology Agency,Kawaguchi,Japan,2017-12-11,Incorporation of Glycolate Units Promotes Hydrolytic Degradation in Flexible Poly(glycolate-co-3-hydroxybutyrate) Synthesized by Engineered Escherichia coli,35.8078228,139.7241054,2
Matsumoto K.,Hokkaido University,Sapporo,Japan,2017-12-11,Incorporation of Glycolate Units Promotes Hydrolytic Degradation in Flexible Poly(glycolate-co-3-hydroxybutyrate) Synthesized by Engineered Escherichia coli,43.061936,141.3542924,2
Christensen K.,Herbert Wertheim College of Engineering,Gainesville,United States,2017-12-11,In Situ Printing-then-Mixing for Biological Structure Fabrication Using Intersecting Jets,29.6519684,-82.3249846,1
Traviglia A.,Università Ca' Foscari Venezia,Venice,Italy,2017-12-11,Landscape pattern detection in archaeological remote sensing,45.4371908,12.3345898,0
Anderson D.E.,OHSU School of Medicine,Portland,United States,2017-12-11,Dynamic mechanical compression of chondrocytes for tissue engineering: A critical review,45.5202471,-122.674194,1
Moustaqil M.,UNSW Sydney,Sydney,Australia,2017-12-11,A split-luciferase reporter recognizing GFP and mCherry tags to facilitate studies of protein–protein interactions,-33.8698439,151.2082848,5
Moustaqil M.,European Molecular Biology Laboratory Heidelberg,Heidelberg,Germany,2017-12-11,A split-luciferase reporter recognizing GFP and mCherry tags to facilitate studies of protein–protein interactions,49.4093582,8.694724,0
Latif S.,School of Electrical Engineering and Computer Science,Islamabad,Pakistan,2017-12-11,How 5G wireless (and Concomitant Technologies) will revolutionize healthcare?,33.6938118,73.0651511,3
Latif S.,Information Technology University,Lahore,Pakistan,2017-12-11,How 5G wireless (and Concomitant Technologies) will revolutionize healthcare?,31.5656822,74.3141829,3
Li Q.,Southern University of Science and Technology,Shenzhen,China,2017-12-11,High-Pressure Band-Gap Engineering in Lead-Free Cs<inf>2</inf>AgBiBr<inf>6</inf> Double Perovskite,22.5445741,114.0545429,2
Li Q.,Nankai University,Tianjin,China,2017-12-11,High-Pressure Band-Gap Engineering in Lead-Free Cs<inf>2</inf>AgBiBr<inf>6</inf> Double Perovskite,39.3032619,117.4163641,2
Lach M.,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,2017-12-11,Free-Standing Metal Oxide Nanoparticle Superlattices Constructed with Engineered Protein Containers Show in Crystallo Catalytic Activity,50.776351,6.083862,0
Wang J.,Institute of Science Tokyo,Tokyo,Japan,2017-12-11,A Bottom-Up Synthesis of Vinyl-Cellulose Nanosheets and Their Nanocomposite Hydrogels with Enhanced Strength,35.6768601,139.7638947,2
Wang J.,Beijing Institute of Technology,Beijing,China,2017-12-11,A Bottom-Up Synthesis of Vinyl-Cellulose Nanosheets and Their Nanocomposite Hydrogels with Enhanced Strength,40.190632,116.412144,2
Graham B.,"Faculty of Science, Engineering and Medicine",Coventry,United Kingdom,2017-12-11,Polyproline as a Minimal Antifreeze Protein Mimic That Enhances the Cryopreservation of Cell Monolayers,52.4081812,-1.510477,0
Mayer M.,Center for Advancing Electronics Dresden,Dresden,Germany,2017-12-11,Aqueous Gold Overgrowth of Silver Nanoparticles: Merging the Plasmonic Properties of Silver with the Functionality of Gold,51.0493286,13.7381437,0
Mayer M.,Leibniz-Institut für Polymerforschung Dresden e.V.,Dresden,Germany,2017-12-11,Aqueous Gold Overgrowth of Silver Nanoparticles: Merging the Plasmonic Properties of Silver with the Functionality of Gold,51.0493286,13.7381437,0
Shen J.,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",Shanghai,China,2017-12-11,Valence-Engineering of Quantum Dots Using Programmable DNA Scaffolds,31.2312707,121.4700152,2
Mann K.,D.A.V. College,Bhatinda,India,2017-12-11,Air slab-correction for Γ-ray attenuation measurements,30.25,75.0,3
dos Santos Souza U.,Universidade Federal Fluminense,Niteroi,Brazil,2017-12-11,"Tractability, hardness, and kernelization lower bound for and/or graph solution",-22.8884,-43.1147,8
Macchi A.,Università di Pisa,Pisa,Italy,2017-12-10,Problems in classical electromagnetism: 157 exercises with solutions,43.4714722,10.679791173704576,0
Zhang J.,Xihua University,Chengdu,China,2017-12-10,Outstanding engineers system training model of foundry industry for solving complex engineering problems,30.6598628,104.0633717,2
Zhang H.,University of Science and Technology of China,Hefei,China,2017-12-10,"A solution to ""long history"" in the method of GVR based on weight window",31.8665676,117.281428,2
Yu X.,Medical College of Soochow University,Suzhou,China,2017-12-10,Fast neutron radiation damage to NaI scintillator detector,31.311123,120.6212881,2
Liu J.,State Key Laboratory of High Performance Civil Engineering Materials,Nanjing,China,2017-12-10,An Overview on Tensile Behavior of Ultra-high Performance Concrete,32.0438284,118.7788631,2
Liu J.,"Jiangsu Sobute New Materials Co., Ltd.",Nanjing,China,2017-12-10,An Overview on Tensile Behavior of Ultra-high Performance Concrete,32.0438284,118.7788631,2
Shao X.,Hunan University,Changsha,China,2017-12-10,A Review on the Research and Application of Ultra-high Performance Concrete in Bridge Engineering Around the World,28.1450774,113.2384362,2
Zhang Y.,Southeast University,Nanjing,China,2017-12-10,"A Complete Review of Ultra-high Performance Concrete: Design and Preparation, Microstructure, Mechanics and Durability, Engineering Applications",32.0438284,118.7788631,2
Du F.,Qingdao University of Technology,Qingdao,China,2017-12-10,A Review on the Mechanics and Durability in Ultra-high Strength Cement-based Composites Materials,36.0637967,120.3192081,2
Zhang W.,Nanjing Forestry University,Nanjing,China,2017-12-10,A Study of the Dynamic Tensile Property of Ultra-high Performance Concrete,32.0438284,118.7788631,2
Zhang W.,Southeast University,Nanjing,China,2017-12-10,A Study of the Dynamic Tensile Property of Ultra-high Performance Concrete,32.0438284,118.7788631,2
Zhang W.,Jiangsu Research Institute of Building Science,Nanjing,China,2017-12-10,A Study of the Dynamic Tensile Property of Ultra-high Performance Concrete,32.0438284,118.7788631,2
Zhao S.,Army Logistics Academy,Chongqing,China,2017-12-10,Influence of Na<inf>2</inf>SO<inf>4</inf>·10H<inf>2</inf>O on Hydration and Hardening of Magnesium Potassium Phosphate Cement,30.05518,107.8748712,2
Li G.,Xijing University,Xi'an,China,2017-12-10,Probabilistically statistical analysis on physico-mechanical indices for sediment soils,34.261004,108.9423363,2
Li G.,Dalian University of Technology,Dalian,China,2017-12-10,Probabilistically statistical analysis on physico-mechanical indices for sediment soils,39.740278,122.255833,2
Deng H.,China Three Gorges University,Yichang,China,2017-12-10,Effects of frequency and amplitude of cyclic loading on the dynamic characteristics of sandstone,30.6941332,111.2803512,2
Zhang D.M.,"Key Laboratory of Geotechnical and Underground Engineering, Ministry of Education",Shanghai,China,2017-12-10,Effect of grouting on tunnel leakage-induced pore pressure change in saturated soft soils,31.2312707,121.4700152,2
Zhang D.M.,Key Laboratory of Land Subsidence Monitoring and Prevention,Shanghai,China,2017-12-10,Effect of grouting on tunnel leakage-induced pore pressure change in saturated soft soils,31.2312707,121.4700152,2
Du Y.,Chengdu University of Technology,Chengdu,China,2017-12-10,Study on flow characteristics and application of viscosity time-varying grouting material,30.6598628,104.0633717,2
Dong L.,China Earthquake Administration,Beijing,China,2017-12-10,Comparison of CPT-based and SPT-based liquefaction discrimination methods by Taiwan Chi-Chi earthquake data,40.190632,116.412144,2
Zhang D.M.,Chongqing University,Chongqing,China,2017-12-10,Experimental study on the deformation characteristics and permeability laws of gas infiltrated sandstone under unloading confining pressure condition,30.05518,107.8748712,2
Zhang J.,"Beijing Urban Construction Group Co., Ltd.",Beijing,China,2017-12-10,Experimental study on mechanical characteristics of two parallel fractured rock under frozen condition,40.190632,116.412144,2
Zhang M.S.,East China Institute of Technology,Fuzhou,China,2017-12-10,Spatial block identification method based on convex decomposition of concave polyhedron,26.0774954,119.2918215,2
Wang H.,Fuzhou University,Fuzhou,China,2017-12-10,A technical framework for life cycle risk assessment and management of highway cut slopes,26.0774954,119.2918215,2
Wang H.,Fujian Provincial Universities Engineering Research Center of Geological Engineering,Fuzhou,China,2017-12-10,A technical framework for life cycle risk assessment and management of highway cut slopes,26.0774954,119.2918215,2
Liu X.R.,Chongqing University,Chongqing,China,2017-12-10,Strength and failure criterion of argillaceous sandstone under dry-wet cycles,30.05518,107.8748712,2
Peng S.,"Key Laboratory of Safe Mining of Deep Metal Mines, Ministry of Education",Shenyang,China,2017-12-10,Deformation behavior of Jinping marble under isotropic compression and deviatoric stress loading conditions,41.8026095,123.4279105,2
Zhang J.,Tongji University,Shanghai,China,2017-12-10,Laboratory test of small-strain characteristics of typical Shanghai cohesive soils,31.2312707,121.4700152,2
Huang C.,Guangxi Electric Power Dispatching and Control Center,Nanning,China,2017-12-10,Circuit analysis of two-winding transformer's balancing winding and its influence on relay protection,22.8193063,108.3627211,2
Chen K.,"College of Electrical Engineering, Zhejiang University",Hangzhou,China,2017-12-10,Vulnerability assessment of cyber-physical power system considering virtual cyber-physical connections,30.2489634,120.2052342,2
Song X.,Southwest Jiaotong University,Chengdu,China,2017-12-10,Electromagnetic transient influence of pantograph detachment arcing for traction network in high-speed railway based on state space analysis method,30.6598628,104.0633717,2
Deng L.,Tianjin University,Tianjin,China,2017-12-10,Reliability assessment of distribution network CPS considering whole fault processing,39.3032619,117.4163641,2
Shen F.,NARI Group Corporation (State Grid Electric Power Research Institute),Nanjing,China,2017-12-10,Design and Practice of Management System for Safety and Stability Control Devices Adapted to Integrated Mode of Power Grid Dispatching and Control,32.0438284,118.7788631,2
Zeng J.,South China University of Technology,Guangzhou,China,2017-12-10,Morphological Skeleton Based Differential Protection for Power Transformers,23.1301964,113.2592945,2
Yan Z.,Yanshan University,Qinhuangdao,China,2017-12-10,Leg Control of Parallel Three-Phase Four-Leg Inverter Based on Virtual Impedance Method under Unbalanced Conditions,39.9395724,119.5894129,2
Zhou W.,Beijing Jiaotong University,Beijing,China,2017-12-10,Theoretical and Experimental Study on Transport Current Loss for Cable-in-Conduit Conductors,40.190632,116.412144,2
Gsib O.,Sorbonne Université,Paris,France,2017-12-10,Evaluation of fibrin-based interpenetrating polymer networks as potential biomaterials for tissue engineering,48.8588897,2.3200410217200766,0
Sun M.,Shanghai Maritime University,Shanghai,China,2017-12-10,Signal subspace smoothing technique for time delay estimation using music algorithm,31.2312707,121.4700152,2
Hu W.,Fudan University,Shanghai,China,2017-12-10,Three-dimensional reconstruction of the vascular architecture of the passive CLARITY-cleared mouse ovary,31.2312707,121.4700152,2
Hu W.,School of Basic Medical Sciences,Unknown,India,2017-12-10,Three-dimensional reconstruction of the vascular architecture of the passive CLARITY-cleared mouse ovary,26.49253305,92.33087891709364,3
Fokas A.S.,USC Viterbi School of Engineering,Los Angeles,United States,2017-12-10,Water waves with moving boundaries,34.0536909,-118.242766,1
Fokas A.S.,Faculty of Mathematics,Cambridge,United Kingdom,2017-12-10,Water waves with moving boundaries,52.2055314,0.1186637,0
Akmal M.,Jamia Millia Islamia,New Delhi,India,2017-12-10,Suppression of cotton leaf curl disease symptoms in Gossypium hirsutum through over expression of host-encoded miRNAs,28.64308585,77.21926705734865,3
Lasek R.,University of Warsaw,Warsaw,Poland,2017-12-10,"Genome content, metabolic pathways and biotechnological potential of the psychrophilic Arctic bacterium Psychrobacter sp. DAB_AL43B, a source and a host of novel Psychrobacter-specific vectors",52.2319581,21.0067249,0
Jeennor S.,Thailand National Center for Genetic Engineering and Biotechnology,Pathum Thani,Thailand,2017-12-10,Diacylglycerol acyltransferase 2 of Mortierella alpina with specificity on long-chain polyunsaturated fatty acids: A potential tool for reconstituting lipids with nutritional value,14.048667,100.5640405,12
Xu M.,College of Engineering,Columbus,United States,2017-12-10,Comparative genomic analysis of Clostridium acetobutylicum for understanding the mutations contributing to enhanced butanol tolerance and production,39.9622601,-83.0007065,1
Ferretti M.,Parthenope University of Naples,Naples,Italy,2017-12-10,Strategic monitoring of port authorities activities: Proposal of a multi-dimensional digital dashboard,40.8358846,14.2487679,0
Sydow A.,DECHEMA Forschungsinstitut,Frankfurt am Main,Germany,2017-12-10,Expanding the genetic tool box for Cupriavidus necator by a stabilized L-rhamnose inducible plasmid system,50.1106444,8.6820917,0
Esposito De Falco S.,Sapienza Università di Roma,Rome,Italy,2017-12-10,Open collaborative innovation and digital platforms,41.8933203,12.4829321,0
Zangiacomi A.,"Istituto Di Tecnologie Industriali E Automazione, Milan",Milan,Italy,2017-12-10,The implementation of digital technologies for operations management: a case study for manufacturing apps,45.4641943,9.1896346,0
Bustos-Jaimes I.,"Universidad Nacional Autónoma de México, Facultad de Medicina",Mexico,Mexico,2017-12-10,Construction of protein-functionalized virus-like particles of parvovirus B19,19.4326296,-99.1331785,11
Brun M.J.,George R. Brown School of Engineering,Houston,United States,2017-12-10,Stimulus-responsive viral vectors for controlled delivery of therapeutics,29.7589382,-95.3676974,1
Kwak G.,Korea Institute of Science and Technology,Seoul,South Korea,2017-12-10,Synergistic antitumor effects of combination treatment with metronomic doxorubicin and VEGF-targeting RNAi nanoparticles,37.5666791,126.9782914,2
Kwak G.,Korea University,Seoul,South Korea,2017-12-10,Synergistic antitumor effects of combination treatment with metronomic doxorubicin and VEGF-targeting RNAi nanoparticles,37.5666791,126.9782914,2
Thambi T.,Sungkyunkwan University,Seoul,South Korea,2017-12-10,Injectable hydrogels for sustained release of therapeutic agents,37.5666791,126.9782914,2
Pei Y.,Purdue University College of Pharmacy,West Lafayette,United States,2017-12-10,Particle engineering for intracellular delivery of vancomycin to methicillin-resistant Staphylococcus aureus (MRSA)-infected macrophages,40.4258686,-86.9080655,1
Grigoleit-Richter G.,Helmut Schmidt University - University of the Federal Armed Forces Hamburg,Hamburg,Germany,2017-12-10,Highly skilled and highly mobile? Examining gendered and ethnicised labour market conditions for migrant women in STEM-professions in Germany,53.550341,10.000654,0
Kirk K.,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,2017-12-10,Migrants in liminal time and space: an exploration of the experiences of highly skilled Indian bachelors in Amsterdam,52.3730796,4.8924534,0
Tao Q.,Dalian University of Technology,Dalian,China,2017-12-10,Change mechanism of solver performance: With a special focus on time history analysis of supertall buildings,39.740278,122.255833,2
Huang B.,Tongji University,Shanghai,China,2017-12-10,Drift demand of the outer-skin curtain wall system of the Shanghai Tower,31.2312707,121.4700152,2
Zhu X.,Hohai University Changzhou,Changzhou,China,2017-12-09,Theoretically Evaluating the Electric Property of Electric Double Layer at Electrode/Electrolyte Interfaces with Heterogeneous Dielectric Properties,31.8122623,119.9691539,2
Zhong Y.,Northwestern Polytechnical University,Xi'an,China,2017-12-09,Sensor Fault Diagnosis for Unmanned Quadrotor Helicopter via Adaptive Two-Stage Extended Kalman Filter,34.261004,108.9423363,2
Garrido A.J.,Universidad del Pais Vasco,Leioa,Spain,2017-12-09,Grey-box modelling of the UPV/EHU stellarator coil system,43.3271048,-2.9846079,0
Liu J.,"State Grid Liaoning Electric Power Supply Co., Ltd.",Shenyang,China,2017-12-09,Plan Design and Engineering Practice of 220kV Wangtie Smart Substation,41.8026095,123.4279105,2
Chang S.,"Commercial Aircraft Corporation of China, Ltd.",Shanghai,China,2017-12-09,Integrated Vehicle Health Management Technology and Its Applications in Commerical Aviation,31.2312707,121.4700152,2
Dong P.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2017-12-09,Residual Life Prediction of Aviation APU Based on PH Model,32.0438284,118.7788631,2
Liu Y.,University of Electronic Science and Technology of China,Chengdu,China,2017-12-09,Incremental Learning Based on Probabilistic SVM and SVDD and Its Application to Acoustic Signal Recognition,30.6598628,104.0633717,2
